,track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo
109,0Ev562zA4pmUsBqjxsxxdx,Feel Good (feat. Daya),Gryffin,74,Feel Good (feat. Daya),2017-03-03,Dance Pop,pop,dance pop,0.625,0.707,2,-4.761,0.0337,0.22,0.213,0.479,138.064
110,5l8AUgBTWuOECwVgYtaUyE,Endless Summer,Cashae,56,Endless Summer,2019-07-12,Dance Pop,pop,dance pop,0.625,0.719,4,-5.541,0.0612,0.048,0.0668,0.326,101.091
111,35MKhw2YBKApmD7fAnPERC,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,77,Faith (with Dolly Parton) [feat. Mr. Probz],2019-10-25,Dance Pop,pop,dance pop,0.547,0.795,8,-3.721,0.0489,0.145,0.11,0.723,118.118
112,3Kuu5vASpXK8oRsxOvau6P,Think About You,Kygo,71,Think About You,2019-02-14,Dance Pop,pop,dance pop,0.673,0.596,10,-7.891,0.0354,0.166,0.11,0.19,123.969
113,7KW3XQV5Or5CF57MYVj5h4,Party For One,Carly Rae Jepsen,64,Dedicated,2019-05-17,Dance Pop,pop,dance pop,0.699,0.633,6,-6.547,0.0362,0.0453,0.101,0.458,123.449
114,3M9Apu4OZfylLTFKvgEtKa,Ritual,Tiësto,82,Ritual,2019-05-31,Dance Pop,pop,dance pop,0.647,0.726,3,-4.389,0.0552,0.157,0.0844,0.767,114.996
115,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,81,Electricity (with Dua Lipa),2018-09-06,Dance Pop,pop,dance pop,0.588,0.67,0,-6.439,0.0473,0.0104,0.338,0.505,118.159
116,6QcrReLyoun4xrPVsZ5OJE,Lie,Shallou,41,Lie,2018-01-25,Dance Pop,pop,dance pop,0.655,0.427,2,-11.684,0.0799,0.295,0.0788,0.224,107.992
117,1kQhi22kyluRCnIPAXtxEZ,I Found You (with Calvin Harris),benny blanco,62,FRIENDS KEEP SECRETS,2018-12-07,Dance Pop,pop,dance pop,0.79,0.865,6,-4.159,0.0438,0.0264,0.24,0.362,122.99
118,5cE201rNvIkryS8N1dJ5nR,Now That I Found You,Carly Rae Jepsen,5,Now That I Found You / No Drug Like Me,2019-02-27,Dance Pop,pop,dance pop,0.611,0.737,0,-5.154,0.0476,0.0145,0.107,0.574,124.169
119,4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,R3HAB,72,All Comes Back To You,2019-10-25,Dance Pop,pop,dance pop,0.726,0.763,4,-6.872,0.0882,0.524,0.0943,0.516,128.02
120,48GmVZwvkoVC5StfMLfNJE,Need U,DVBBS,24,Need U,2019-08-16,Dance Pop,pop,dance pop,0.714,0.705,10,-6.479,0.0995,0.292,0.126,0.471,114.994
121,01iyINEYgPQ7ThMZuHUsqS,First Love,Lost Kings,58,First Love,2017-10-13,Dance Pop,pop,dance pop,0.619,0.938,5,-5.245,0.35,0.0257,0.128,0.601,94.38
122,6BwClo5W3VvTzJv8bvZXDD,Something Real,Armin van Buuren,65,Something Real,2019-07-12,Dance Pop,pop,dance pop,0.575,0.808,1,-4.578,0.0439,0.0446,0.0693,0.232,127.922
123,108r6pnZHStBIktpyyps9w,TIME,Alesso,64,ALESSO MIXTAPE - PROGRESSO VOLUME 1,2019-03-08,Dance Pop,pop,dance pop,0.768,0.808,5,-1.818,0.112,0.00627,0.343,0.664,119.971
124,24Hzd4FPhz0HPx9jhM9cap,Something About You (with Rudimental),Elderbrook,53,Distinction EP,2019-08-09,Dance Pop,pop,dance pop,0.767,0.605,6,-5.737,0.188,0.559,0.193,0.657,107.042
125,4aTtHoSBB0CuQGA6vXBNyp,Home (feat. Bonn),Martin Garrix,72,Home (feat. Bonn),2019-08-16,Dance Pop,pop,dance pop,0.466,0.612,8,-4.855,0.0307,0.0655,0.132,0.236,128.114
126,0gIZLyF3MWQVcspzrLWYod,Simple (STVW Remix),FANNYPACK,39,Simple (STVW Remix),2019-04-12,Dance Pop,pop,dance pop,0.434,0.917,9,-3.613,0.0633,0.301,0.289,0.622,121.967
127,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,Joel Corry,75,Sorry,2019-04-05,Dance Pop,pop,dance pop,0.744,0.79,8,-4.617,0.0562,0.0547,0.32,0.847,125.002
128,54z0kLF0skj0Hdb9wCqPJt,Spicy (with Diplo & Charli XCX),Herve Pagez,60,Spicy (with Diplo & Charli XCX),2019-05-30,Dance Pop,pop,dance pop,0.837,0.818,8,-4.474,0.0533,0.0527,0.11,0.484,109.993
129,6mPstbtzhyqKmwefY4eVWD,The Upside (feat. Elle King),Lindsey Stirling,18,The Upside (feat. Elle King) / The Upside / Underground,2019-08-02,Dance Pop,pop,dance pop,0.514,0.856,2,-4.285,0.0717,0.00123,0.544,0.351,117.014
130,6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,79,Stay,2017-02-23,Dance Pop,pop,dance pop,0.69,0.622,5,-5.025,0.0622,0.253,0.116,0.544,102.04
131,1Pe3Tnahd3nNcKrTvNvNvW,Million Voices,Armin van Buuren,60,Balance,2019-10-25,Dance Pop,pop,dance pop,0.466,0.869,3,-4.275,0.0529,0.0142,0.115,0.185,126.113
132,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Dance Pop,pop,dance pop,0.842,0.801,8,-4.167,0.228,0.157,0.0642,0.617,95.881
133,7BKLCZ1jbUBVqRi2FVlTVw,Closer (feat. Halsey),The Chainsmokers,85,Closer (feat. Halsey),2016-07-29,Dance Pop,pop,dance pop,0.748,0.524,8,-5.599,0.0338,0.414,0.111,0.661,95.01
134,2IDHoSlbG0CKH9rhq68wTb,Say My Name (feat. Zyra) - RAC Mix,ODESZA,47,Say My Name Remixes,2014-10-13,Dance Pop,pop,dance pop,0.647,0.624,9,-8.446,0.0451,0.025,0.0616,0.477,115.002
135,60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,74,Clarity,2012-01-01,Dance Pop,pop,dance pop,0.509,0.781,8,-3.48,0.072,0.0398,0.0749,0.176,128.0
136,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,80,Solo (feat. Demi Lovato),2018-05-17,Dance Pop,pop,dance pop,0.737,0.636,11,-4.546,0.0437,0.0441,0.35,0.565,105.005
137,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,81,Scared to Be Lonely,2017-01-27,Dance Pop,pop,dance pop,0.584,0.54,1,-7.786,0.0576,0.0895,0.261,0.195,137.972
138,7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),Justin Bieber,76,Friends (with BloodPop®),2017-08-17,Dance Pop,pop,dance pop,0.743,0.733,8,-5.337,0.0375,0.00402,0.304,0.622,104.977
139,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,96,RITMO (Bad Boys For Life),2019-10-12,Dance Pop,pop,dance pop,0.721,0.716,10,-7.037,0.0657,0.0334,0.237,0.667,104.994
140,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,84,Promises (with Sam Smith),2018-08-17,Dance Pop,pop,dance pop,0.781,0.768,11,-5.991,0.0394,0.0119,0.325,0.486,123.07
141,0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Riton,86,Turn Me On (feat. Vula),2019-09-13,Dance Pop,pop,dance pop,0.737,0.828,11,-4.711,0.0396,0.0149,0.0862,0.517,124.052
142,6jq6rcOikCZAmjliAgAmfT,Light,San Holo,68,Light,2017-02-10,Dance Pop,pop,dance pop,0.57,0.763,1,-4.137,0.0573,0.0857,0.0932,0.43,150.088
143,762UXiwEHYY97VL45sAUPR,2U,David Guetta,66,2U,2017-06-09,Dance Pop,pop,dance pop,0.551,0.651,8,-5.828,0.0594,0.225,0.224,0.562,144.875
144,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,83,Memories...Do Not Open,2017-04-07,Dance Pop,pop,dance pop,0.617,0.635,11,-6.769,0.0317,0.0498,0.164,0.446,103.019
145,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,85,One Kiss (with Dua Lipa),2018-04-06,Dance Pop,pop,dance pop,0.791,0.862,9,-3.24,0.11,0.037,0.0814,0.592,123.994
146,3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,73,Forever,2015-05-26,Dance Pop,pop,dance pop,0.503,0.748,5,-4.124,0.0619,0.0305,0.343,0.356,125.896
147,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,69,It Ain't Me,2017-02-17,Dance Pop,pop,dance pop,0.64,0.533,0,-6.596,0.0706,0.119,0.0864,0.515,99.968
148,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,69,R.E.D. (Deluxe Edition),2012-01-01,Dance Pop,pop,dance pop,0.658,0.677,5,-6.628,0.0393,0.248,0.368,0.248,124.91
149,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,81,Encore,2016-08-05,Dance Pop,pop,dance pop,0.649,0.716,8,-5.371,0.0349,0.0863,0.135,0.163,99.988
150,3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,73,Roses,2015-06-16,Dance Pop,pop,dance pop,0.713,0.802,4,-7.055,0.0561,0.0435,0.309,0.343,100.001
151,2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,61,Clarity (Deluxe),2012,Dance Pop,pop,dance pop,0.596,0.738,8,-3.109,0.0411,0.109,0.0947,0.461,127.961
152,1BltsyC5W3SAABdxyrDXwi,Latch,Disclosure,19,Settle,2013-01-01,Dance Pop,pop,dance pop,0.503,0.727,1,-5.456,0.167,0.0159,0.0895,0.521,121.985
153,3tTYxjYYcXFqFXA0AZ1Fav,Flames,David Guetta,57,7,2018-09-14,Dance Pop,pop,dance pop,0.609,0.726,5,-4.346,0.0414,0.0723,0.0895,0.362,93.958
154,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,81,Purpose (Deluxe),2015-11-13,Dance Pop,pop,dance pop,0.654,0.76,0,-3.669,0.045,0.0797,0.299,0.41,99.945
155,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,79,This Is What You Came For,2016-04-29,Dance Pop,pop,dance pop,0.63,0.928,9,-2.787,0.0331,0.199,0.148,0.465,123.963
156,4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,84,True,2013-01-01,Dance Pop,pop,dance pop,0.532,0.783,2,-5.697,0.0523,0.0038,0.161,0.643,124.08
157,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,84,In My Mind,2018-06-08,Dance Pop,pop,dance pop,0.694,0.77,6,-5.335,0.149,0.176,0.118,0.163,125.905
158,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,66,Nothing but the Beat 2.0,2011-08-26,Dance Pop,pop,dance pop,0.604,0.787,0,-3.674,0.103,0.0679,0.127,0.301,126.062
159,0n8ob8S72lvznoVfiwz4qL,Where Are Ü Now,Skrillex,8,Purpose (Deluxe),2015-11-13,Dance Pop,pop,dance pop,0.432,0.74,7,-5.053,0.062,0.0342,0.14,0.193,139.42
160,4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,64,Teenage Dream,2010-01-01,Dance Pop,pop,dance pop,0.638,0.832,8,-5.039,0.049,0.141,0.113,0.648,124.071
161,0GzmMQizDeA2NVMUaZksv0,Mi Gente (feat. Beyoncé),J Balvin,61,Mi Gente (feat. Beyoncé),2017-09-28,Dance Pop,pop,dance pop,0.759,0.716,11,-6.36,0.0818,0.0223,0.231,0.469,105.009
162,1MlAkYV0nbRKWhhfvTt3zc,Don't You Worry Child - Radio Edit,Swedish House Mafia,27,Until Now,2012-01-01,Dance Pop,pop,dance pop,0.614,0.832,11,-3.419,0.0522,0.11,0.185,0.429,129.038
163,1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,74,TROLLS (Original Motion Picture Soundtrack),2016-09-23,Dance Pop,pop,dance pop,0.669,0.832,0,-5.72,0.0682,0.0106,0.0968,0.7,113.035
164,7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,57,Halcyon,2012-01-01,Dance Pop,pop,dance pop,0.702,0.781,0,-4.081,0.03,0.433,0.135,0.382,102.997
165,0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,69,The Fame,2008-01-01,Dance Pop,pop,dance pop,0.851,0.806,4,-4.618,0.0786,0.12,0.121,0.776,119.001
166,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,77,How Deep Is Your Love,2015-07-17,Dance Pop,pop,dance pop,0.738,0.868,11,-4.373,0.0731,0.0389,0.388,0.336,122.003
167,61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),Robin Schulz,74,In Your Eyes (feat. Alida),2020-01-10,Dance Room,pop,dance pop,0.57,0.672,8,-5.89,0.0723,0.177,0.0768,0.448,120.019
168,6TnxdnJcZIwCWiCHq5Qds0,Wish You Well (with Sigala),Sigala,5,Get To Know,2019-09-27,Dance Room,pop,dance pop,0.67,0.89,5,-3.785,0.0576,0.122,0.333,0.568,124.967
169,2aFAmDBycyEnj3lcS95JMe,With You - LöKii Remix,Kaskade,57,With You - The Remixes,2019-09-12,Dance Room,pop,dance pop,0.708,0.727,9,-7.647,0.0389,0.0201,0.37,0.512,120.012
170,0Npijoc6ZcUe1devUugKvI,Dive,Hot Shade,68,Dive,2019-12-20,Dance Room,pop,dance pop,0.654,0.787,4,-4.999,0.0502,0.00515,0.144,0.409,123.978
171,5gwLIRjGFf3hXuHoKEsWLg,No Goodbye,Paul Kalkbrenner,65,No Goodbye,2019-07-26,Dance Room,pop,dance pop,0.945,0.584,6,-7.649,0.044,0.0955,0.147,0.626,124.996
172,3d4lc8esnUl7Bx9J9d9oty,Work,MOTi,58,Work,2019-01-25,Dance Room,pop,dance pop,0.704,0.929,0,-4.447,0.0395,0.0395,0.181,0.633,126.055
173,0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,81,Instagram,2019-07-05,Dance Room,pop,dance pop,0.765,0.906,8,-2.097,0.0965,0.125,0.423,0.95,96.071
174,3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,68,Better Off Without You (feat. Shift K3Y),2020-01-10,Dance Room,pop,dance pop,0.682,0.855,7,-3.282,0.0401,0.0566,0.101,0.304,124.004
175,2I4jAMEOEUQD5V1byYCqNS,Butterfly,Molella,43,Butterfly,2019-06-21,Dance Room,pop,dance pop,0.627,0.662,7,-7.104,0.0349,0.0922,0.143,0.596,124.039
176,59QmL8ygKtVfMHmPx3GaBX,All The Love You Got,MOTi,57,All The Love You Got,2019-12-20,Dance Room,pop,dance pop,0.762,0.736,7,-7.66,0.0778,0.135,0.113,0.248,126.007
177,5EdYlCWou17k0N1PADLKfO,Call You Mine - Asketa & Natan Chaim Remix,The Chainsmokers,58,Call You Mine - The Remixes,2019-07-19,Dance Room,pop,dance pop,0.577,0.844,7,-3.364,0.0406,0.00407,0.499,0.283,115.066
178,5MvsfUN0H79C24t3fPepeL,Love Is Not Enough,GATTÜSO,58,Love Is Not Enough,2019-12-19,Dance Room,pop,dance pop,0.632,0.816,8,-4.584,0.0349,0.00205,0.119,0.134,127.95
179,7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,Lose Control,2019-10-11,Dance Room,pop,dance pop,0.598,0.526,10,-8.659,0.0415,0.129,0.14,0.529,123.935
180,1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,Jonas Blue,67,I Wanna Dance,2019-07-19,Dance Room,pop,dance pop,0.825,0.841,0,-6.433,0.135,0.0906,0.258,0.616,126.026
181,4bSFPMXKYaCoBhzJv276zl,After The Landslide - Club Remix,Matt Simons,42,After The Landslide (Remix),2019-09-19,Dance Room,pop,dance pop,0.63,0.731,6,-4.985,0.0352,0.0191,0.704,0.46,119.997
182,5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,Skrillex,70,Midnight Hour with Boys Noize & Ty Dolla $ign,2019-08-29,Dance Room,pop,dance pop,0.795,0.899,0,-4.202,0.0685,0.00235,0.199,0.329,125.978
183,3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,64,Pon de Replay,2017-04-28,Dance Room,pop,dance pop,0.529,0.717,6,-7.049,0.24,0.123,0.0363,0.481,103.99
184,7FjZU7XFs7P9jHI9Z0yRhK,So Close,NOTD,79,So Close (feat. Georgia Ku),2018-11-02,Dance Room,pop,dance pop,0.7,0.872,10,-5.896,0.0666,0.121,0.103,0.761,125.03
185,5ijpy4l0nKZPIKHui6SQfE,Look Into My Eyes,Brando,48,Look Into My Eyes,2020-01-10,Dance Room,pop,dance pop,0.791,0.541,1,-7.14,0.054,0.123,0.121,0.433,115.987
186,6j8eH9frh703HaGBaSRS6u,Not in Control,Glaceo,53,Not in Control,2019-12-20,Dance Room,pop,dance pop,0.904,0.633,0,-5.545,0.0958,0.203,0.163,0.492,121.995
187,79Vz5MNH7Qe4F7hPKT8tPz,BLUE,Tiësto,75,BLUE,2019-12-13,Dance Room,pop,dance pop,0.744,0.725,11,-6.055,0.0303,0.018,0.212,0.904,118.034
188,65mOk4n0tfrMysFXu12ufx,Don't Waste My Time,Kharfi,46,Don't Waste My Time,2019-11-08,Dance Room,pop,dance pop,0.772,0.687,9,-6.348,0.211,0.0528,0.834,0.59,118.116
189,4w5Grfxx5Rpup6mo5v6bW0,Beat Of My Heart,Lost Frequencies,67,Alive And Feeling Fine,2019-10-04,Dance Room,pop,dance pop,0.706,0.524,6,-8.804,0.026,0.127,0.109,0.296,111.991
190,3uiQZlSlSDRduWLFBTSEot,Don't Start Now - Kungs Remix,Dua Lipa,65,Don't Start Now (Kungs Remix),2019-12-18,Dance Room,pop,dance pop,0.664,0.699,11,-7.115,0.27,0.0352,0.0612,0.252,122.019
191,29ikXeGM6kScvhvqfvgiwO,Drunken Truth,Steve Void,56,The Seed EP,2019-12-20,Dance Room,pop,dance pop,0.781,0.745,1,-4.942,0.0374,0.0814,0.106,0.498,110.051
192,2Eld7kejX6FH9OptVyKQak,Jacques,Jax Jones,42,Jacques,2019-08-28,Dance Room,pop,dance pop,0.789,0.547,9,-8.738,0.0748,0.072,0.0782,0.48,120.024
193,3BOcWxFUURAomDXRSDFve4,Something Real,Armin van Buuren,58,Balance,2019-10-25,Dance Room,pop,dance pop,0.575,0.808,1,-4.578,0.0439,0.0446,0.0693,0.232,127.922
194,4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,74,Stay (Don't Go Away) [feat. Raye],2019-05-09,Dance Room,pop,dance pop,0.669,0.797,9,-5.68,0.0624,0.259,0.199,0.552,119.865
195,7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,PNAU,65,Solid Gold,2019-05-02,Dance Room,pop,dance pop,0.567,0.946,5,-2.245,0.0541,0.0978,0.0836,0.295,104.983
196,2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,64,One Life,2019-09-27,Dance Room,pop,dance pop,0.653,0.757,3,-3.642,0.0555,0.0997,0.242,0.233,128.015
197,62XCV3AmCMkPa9X5mCim8O,All ‘Bout The Money,FAULHABER,51,All ‘Bout The Money,2019-10-18,Dance Room,pop,dance pop,0.721,0.779,6,-4.239,0.0606,0.142,0.143,0.327,110.026
198,5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Audien,63,Never Letting Go,2018-11-09,Dance Room,pop,dance pop,0.534,0.765,1,-3.151,0.0338,0.0915,0.225,0.117,127.978
199,7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,83,Used To Love (with Dean Lewis),2019-10-31,Dance Room,pop,dance pop,0.651,0.693,4,-4.722,0.0375,0.458,0.335,0.392,118.97
200,2W9pBY75aWOV39S73mqqbn,Giulia,Prince Paris,55,Giulia,2019-11-29,Dance Room,pop,dance pop,0.682,0.923,0,-3.273,0.0364,0.00395,0.242,0.37,130.052
201,1JxQmgCEipmHCUiJS568pE,What Do I Do? - Benny Benassi Remix,Georgia Ku,39,What Do I Do? (Benny Benassi Remix),2019-10-18,Dance Room,pop,dance pop,0.66,0.827,10,-5.081,0.0789,0.429,0.0923,0.611,115.349
202,6pu5jQqenr37n0z6eBKOh0,Dreams Of You (feat. Rae Morris),Icarus,48,Dreams Of You (feat. Rae Morris),2019-10-04,Dance Room,pop,dance pop,0.57,0.965,6,-4.881,0.0348,0.00108,0.201,0.148,123.008
203,3RBk0P36O7wCMxF263jRJL,I Will Let You Down (feat. KLARA),Madison Mars,59,I Will Let You Down (feat. KLARA),2019-12-06,Dance Room,pop,dance pop,0.608,0.918,0,-1.137,0.0684,0.199,0.309,0.422,126.022
204,4uRx3SdWG2cNVfRNVPwHDS,Carillon (with Achille Lauro),Nahaze,64,Carillon (with Achille Lauro),2019-12-11,Dance Room,pop,dance pop,0.561,0.562,9,-11.431,0.15,0.062,0.118,0.244,151.631
205,3ZRgqoTb7pVO11IxcKGtMo,La Vie - Gabry Ponte Mix,DJ Ross,42,La Vie (Gabry Ponte Mix),2019-11-15,Dance Room,pop,dance pop,0.591,0.88,4,-5.153,0.223,0.0804,0.326,0.482,127.013
206,0DhkTGjEaIHaSxTfC14BFm,Lullaby,R3HAB,70,Lullaby,2018-01-26,Dance Room,pop,dance pop,0.626,0.8,1,-3.988,0.035,0.0267,0.0623,0.258,127.966
207,4nx4h17pRj1ikT0hZecR8z,Say It,Phantoms,57,Disconnect,2019-07-19,Dance Room,pop,dance pop,0.745,0.8,11,-5.606,0.0361,0.0209,0.113,0.314,122.008
208,1tq4UL9BB7BHuT6eorlX3X,All This Time,Deorro,21,All This Time,2019-07-12,Dance Room,pop,dance pop,0.66,0.857,2,-5.219,0.321,0.167,0.119,0.233,130.069
209,4TIkSdsNSfqpuq6ZYvCjAz,All You Need To Know (feat. Calle Lehmann),Gryffin,68,Gravity,2019-10-24,Dance Room,pop,dance pop,0.53,0.729,0,-6.019,0.0376,0.00699,0.103,0.219,139.929
210,4P7F3kb2Ze1YleD6lUYwJo,Acordeão,Tiësto,63,Acordeão,2019-08-08,Dance Room,pop,dance pop,0.552,0.887,1,-3.812,0.147,0.0457,0.0903,0.783,125.229
211,3qeJ84Y6PRS9LtliOuT94Z,My Friend,Yves V,54,My Friend,2019-05-31,Dance Room,pop,dance pop,0.471,0.911,2,-4.372,0.0594,0.0316,0.571,0.197,126.112
212,7sYAS4CpbV90oSemgaEQat,On & On,Alok,79,On & On,2019-11-22,Dance Room,pop,dance pop,0.747,0.776,10,-5.898,0.0722,0.0233,0.761,0.67,125.07
213,1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,Martin Solveig,72,Juliet & Romeo,2019-12-06,Dance Room,pop,dance pop,0.712,0.664,11,-8.026,0.0345,0.0416,0.0668,0.781,122.014
214,02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),R3HAB,80,All Around The World (La La La),2019-04-05,Dance Room,pop,dance pop,0.733,0.859,9,-5.03,0.033,0.479,0.105,0.52,124.948
215,52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),Steve Aoki,47,Are You Lonely (feat. ISÁK),2019-02-22,Dance Room,pop,dance pop,0.517,0.793,6,-5.851,0.0367,0.0214,0.0892,0.176,90.06
216,4Jwp3yjIQfudmjuctLQlfJ,No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,19,No More (feat. Brenda Mullen) [Bottai Edit],2019-03-01,Dance Room,pop,dance pop,0.675,0.674,4,-6.329,0.0372,0.00339,0.279,0.414,125.037
217,7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,79,Close Your Eyes,2019-11-22,Dance Room,pop,dance pop,0.818,0.823,11,-3.563,0.2,0.0663,0.133,0.52,128.136
218,517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),Audien,59,Escapism,2019-11-08,Dance Room,pop,dance pop,0.639,0.591,7,-3.905,0.0344,0.128,0.159,0.305,128.002
219,3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),David Guetta,68,Never Be Alone (feat. Aloe Blacc),2019-07-26,Dance Room,pop,dance pop,0.535,0.906,6,-4.699,0.0353,0.0202,0.0886,0.732,126.012
220,7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,72,Roses (Imanbek Remix),2019-09-13,Dance Room,pop,dance pop,0.784,0.721,8,-5.457,0.0506,0.0149,0.285,0.895,121.966
221,1rRWFc2p77FYyb67m5YeVO,Insane,Ofenbach,66,Insane,2019-11-15,Dance Room,pop,dance pop,0.809,0.758,4,-5.658,0.101,0.409,0.166,0.71,125.022
222,1LDDUVvutZ3qxvnOrulCBM,Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,59,Daydreams (Sultan + Shepard Echoes Of Life Remix),2020-01-03,Dance Room,pop,dance pop,0.669,0.793,1,-6.16,0.0403,0.0318,0.555,0.159,121.995
223,2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,Rita Ora,64,Only Want You (Sam Feldt Remix),2019-04-05,Cardio,pop,dance pop,0.578,0.786,9,-4.665,0.13,0.232,0.122,0.347,105.945
224,0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,9,Close To Me (Remixes),2019-02-01,Cardio,pop,dance pop,0.733,0.839,1,-2.84,0.0335,0.0145,0.162,0.471,126.009
225,4ciBIS83LHQpKf4noVKP51,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,41,Woke Up Late (Sam Feldt Remix),2019-05-02,Cardio,pop,dance pop,0.63,0.726,0,-3.753,0.0978,0.0717,0.108,0.499,122.055
226,19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,69,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],2019-09-27,Cardio,pop,dance pop,0.845,0.766,2,-5.727,0.0658,0.212,0.111,0.782,114.054
227,6VP3410weACXiPCVLKSkOb,Not Ok - Frank Walker Remix,Kygo,66,Not Ok (Frank Walker Remix),2019-07-05,Cardio,pop,dance pop,0.679,0.866,2,-3.754,0.0566,0.0337,0.0688,0.441,121.927
228,5ql2mP9FUhB3SgMzv2akuO,Heaven (feat. Veronica),Dzeko,68,Heaven (feat. Veronica),2019-01-04,Cardio,pop,dance pop,0.657,0.882,0,-3.565,0.0456,0.247,0.112,0.179,127.994
229,3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,Ellie Goulding,66,Sixteen (Don Diablo Remix),2019-05-10,Cardio,pop,dance pop,0.493,0.773,5,-3.791,0.157,0.429,0.0807,0.301,123.149
230,46W9iEjOg5nkMvb6lo4Jwz,Don’t Give Up On Me Now (with Julie Bergan),R3HAB,63,Don’t Give Up On Me Now (with Julie Bergan),2019-05-10,Cardio,pop,dance pop,0.687,0.706,4,-5.357,0.0459,0.091,0.124,0.27,115.268
231,0GRoERSBBky3YgdKW2w2Vc,Brave,Don Diablo,68,Brave,2019-04-26,Cardio,pop,dance pop,0.654,0.874,6,-3.885,0.0543,0.169,0.134,0.542,119.85
